010pixel_distance,parameters,get,lat1,,http://schema.org/GeoCoordinates
010pixel_distance,parameters,get,lat2,,http://schema.org/GeoCoordinates
010pixel_distance,parameters,get,long1,,http://schema.org/GeoCoordinates
010pixel_distance,parameters,get,long2,,http://schema.org/GeoCoordinates
010pixel_distance,parameters,get,unit,,http://schema.org/QuantitativeValue
010pixel_distance,parameters,get,long1,$.get.long1,http://schema.org/GeoCoordinates
010pixel_distance,parameters,get,unit,$.unit,http://schema.org/QuantitativeValue
010pixel_distance,parameters,get,long2,$.get.long2,http://schema.org/GeoCoordinates
010pixel_distance,parameters,get,unit,$.get.unit,http://schema.org/QuantitativeValue
010pixel_distance,parameters,get,value,$.value,http://schema.org/QuantitativeValue
010pixel_distance,parameters,get,lat2,$.get.lat2,http://schema.org/GeoCoordinates
010pixel_distance,parameters,get,lat1,$.get.lat1,http://schema.org/GeoCoordinates
8coupons_8coupons,get-realtime-local-deals,get,postDate,$.[*].postDate,http://schema.org/DateTime
8coupons_8coupons,get-realtime-local-deals,get,dealTitle,$.[*].dealTitle,http://schema.org/Offer
8coupons_8coupons,get-realtime-local-deals,get,city,$.[*].city,http://schema.org/City
8coupons_8coupons,get-realtime-local-deals,get,expirationDate,$.[*].expirationDate,http://schema.org/Date
8coupons_8coupons,get-realtime-local-deals,get,dealPrice,$.[*].dealPrice,http://schema.org/PriceSpecification
8coupons_8coupons,get-realtime-local-deals,get,storeID,$.[*].storeID,http://schema.org/Store
8coupons_8coupons,get-realtime-local-deals,get,address2,$.[*].address2,http://schema.org/PostalAddress
8coupons_8coupons,get-realtime-local-deals,get,homepage,$.[*].homepage,http://schema.org/WebPage
8coupons_8coupons,get-realtime-local-deals,get,ZIP,$.[*].ZIP,http://schema.org/PostalAddress
8coupons_8coupons,get-realtime-local-deals,get,address,$.[*].address,http://schema.org/PostalAddress
8coupons_8coupons,get-realtime-local-deals,get,dealOriginalPrice,$.[*].dealOriginalPrice,http://schema.org/PriceSpecification
8coupons_8coupons,get-realtime-local-deals,get,URL,$.[*].URL,http://schema.org/URL
8coupons_8coupons,get-realtime-local-deals,get,state,$.[*].state,http://schema.org/State
8coupons_8coupons,get-realtime-local-deals,get,dealinfo,$.[*].dealinfo,http://schema.org/Offer
8coupons_8coupons,get-realtime-local-deals,get,lon,$.[*].lon,http://schema.org/GeoCoordinates
8coupons_8coupons,get-realtime-local-deals,get,lat,$.[*].lat,http://schema.org/GeoCoordinates
8coupons_8coupons,get-realtime-local-deals,get,storeURL,$.[*].storeURL,http://schema.org/Store
8coupons_8coupons,get-realtime-local-deals,get,showImage,$.[*].showImage,http://schema.org/ImageObject
8coupons_8coupons,get-realtime-local-deals,get,userID,$.[*].userID,http://schema.org/LocalBusiness
8coupons_8coupons,get-realtime-local-deals,get,showLogo,$.[*].showLogo,http://schema.org/ImageObject
alfl_newdo,search,get,searchstring,,http://schema.org/SearchAction
alfl_newdo,search,get,listId,$.[*].listId,http://schema.org/ItemList
Ambiverse_natural-language-understanding,knowledgegraph-categories-_meta,get,collectionSize,$.collectionSize,http://schema.org/ItemList
Ambiverse_natural-language-understanding,knowledgegraph-categories-_meta,get,languages,$.languages.[*],http://schema.org/Language
apathetic_imdb,movie,post,searchTerm,,http://schema.org/SearchAction
apathetic_imdb,movie,post,given,$.result.metascore.given,http://schema.org/AggregateRating
apathetic_imdb,movie,post,year,$.result.year,http://schema.org/Movie
apathetic_imdb,movie,post,max,$.result.rating.max,http://schema.org/Rating
apathetic_imdb,movie,post,language,$.result.language,http://schema.org/Language
apathetic_imdb,movie,post,role,$.result.cast.[*].role,http://schema.org/PerformanceRole
apathetic_imdb,movie,post,writer,$.result.writer.[*],http://schema.org/Person
apathetic_imdb,movie,post,user,$.result.reviews.user,http://schema.org/AggregateRating
apathetic_imdb,movie,post,actor,$.result.cast.[*].actor,http://schema.org/Person
apathetic_imdb,movie,post,poster,$.result.poster,http://schema.org/ImageObject
apathetic_imdb,movie,post,max,$.result.metascore.max,http://schema.org/AggregateRating
apathetic_imdb,movie,post,given,$.result.rating.given,http://schema.org/Rating
apathetic_imdb,movie,post,director,$.result.director,http://schema.org/Person
apathetic_imdb,movie,post,critic,$.result.reviews.critic,http://schema.org/AggregateRating
bestApi_ted,talk-by-youtube-id,get,youtubeId,,http://schema.org/VideoObject
bestApi_ted,talk-by-youtube-id,get,youTubeTitle,$.[*].youTubeTitle,http://schema.org/VideoObject
bestApi_ted,talk-by-youtube-id,get,youTubeID,$.[*].youTubeID,http://schema.org/VideoObject
bestApi_ted,talk-by-youtube-id,get,name,$.[*].name,http://schema.org/Person
bestApi_ted,talk-by-youtube-id,get,youTubeUrl,$.[*].youTubeUrl,http://schema.org/VideoObject
bestApi_ted,talk-by-youtube-id,get,thumbnail_url,$.[*].thumbnail_url,http://schema.org/ImageObject
bestApi_ted,talk-by-youtube-id,get,speakerBio,$.[*].speakerBio,http://schema.org/Person
bestApi_ted,talk-by-youtube-id,get,speaker_url,$.[*].speaker_url,http://schema.org/Person
bestApi_ted,talk-by-youtube-id,get,youTubeDesc,$.[*].youTubeDesc,http://schema.org/VideoObject
bestApi_ted,talk-by-youtube-id,get,embeddedLink,$.[*].embeddedLink,http://schema.org/URL
bestApi_ted,talk-by-youtube-id,get,speakersDesc,$.[*].speakersDesc,http://schema.org/Person
bestApi_ted,talk-by-youtube-id,get,speaker,$.[*].speaker,http://schema.org/Person
billiving_billiving,clone-invoice,post,id,,http://schema.org/Invoice
bitcoinaverage_global-ethereum-price-index-gex,ticker-per-symbol,get,symbol,,http://schema.org/PriceSpecification
bospasa_bospasa,change-booking-status,get,booking_id,,http://schema.org/Reservation
bospasa_bospasa,change-booking-status,get,status,,http://schema.org/ReservationStatusType
BraveNewCoin_digital-currency-ex-rates,mwa-historic-exchange-rates,get,coin,,http://schema.org/PriceSpecification
BraveNewCoin_digital-currency-ex-rates,mwa-historic-exchange-rates,get,from,,http://schema.org/DatedMoneySpecification
BraveNewCoin_digital-currency-ex-rates,mwa-historic-exchange-rates,get,market,,http://schema.org/PriceSpecification
BraveNewCoin_digital-currency-ex-rates,mwa-historic-exchange-rates,get,to,,http://schema.org/DatedMoneySpecification
BraveNewCoin_digital-currency-ex-rates,mwa-historic-exchange-rates,get,coin_symbol,$.coin_symbol,http://schema.org/PriceSpecification
BraveNewCoin_digital-currency-ex-rates,mwa-historic-exchange-rates,get,time_stamp,$.time_stamp,http://schema.org/DateTime
BraveNewCoin_digital-currency-ex-rates,mwa-historic-exchange-rates,get,utc_date,$.utc_date,http://schema.org/DateTime
clickmeter_clickmeter,get-aggregated-counts-on-customer,get,fromDay,,http://schema.org/DateTime
clickmeter_clickmeter,get-aggregated-counts-on-customer,get,timeframe,,http://schema.org/Duration
clickmeter_clickmeter,get-aggregated-counts-on-customer,get,toDay,,http://schema.org/DateTime
cometari_airportsfinder,search-airports-by-radius,get,lat,,http://schema.org/GeoCoordinates
cometari_airportsfinder,search-airports-by-radius,get,lng,,http://schema.org/GeoCoordinates
cometari_airportsfinder,search-airports-by-radius,get,radius,,http://schema.org/GeoCircle
community_british-airways-flight-info,search-arrivals-by-route,get,arrivalLocation,,http://schema.org/Airport
community_british-airways-flight-info,search-arrivals-by-route,get,departureLocation,,http://schema.org/Airport
community_british-airways-flight-info,search-arrivals-by-route,get,scheduledArrivalDate,,http://schema.org/DateTime
community_british-airways-flight-info,search-arrivals-by-route,get,FlightNumber,$.FlightsResponse.Flight.[*].FlightNumber,http://schema.org/Flight
community_british-airways-flight-info,search-arrivals-by-route,get,MarketingCarrierCode,$.FlightsResponse.Flight.[*].MarketingCarrierCode,http://schema.org/Airline
community_british-airways-flight-info,search-arrivals-by-route,get,ScheduledArrivalDateTime,$.FlightsResponse.Flight.[*].Sector.ScheduledArrivalDateTime,http://schema.org/DateTime
community_british-airways-flight-info,search-arrivals-by-route,get,AircraftTypeCode,$.FlightsResponse.Flight.[*].Sector.AircraftTypeCode,http://schema.org/Vehicle
community_british-airways-flight-info,search-arrivals-by-route,get,ScheduledDepartureDateTime,$.FlightsResponse.Flight.[*].Sector.ScheduledDepartureDateTime,http://schema.org/DateTime
community_british-airways-flight-info,search-arrivals-by-route,get,ArrivalAirport,$.FlightsResponse.Flight.[*].Sector.ArrivalAirport,http://schema.org/Airport
community_british-airways-flight-info,search-arrivals-by-route,get,DepartureAirport,$.FlightsResponse.Flight.[*].Sector.DepartureAirport,http://schema.org/Airport
community_british-airways-flight-info,search-arrivals-by-route,get,OperatingCarrierCode,$.FlightsResponse.Flight.[*].Sector.OperatingCarrierCode,http://schema.org/Airline
community_the-currency-cloud,new-beneficiary,post,acct_ccy,,http://schema.org/PriceSpecification
community_the-currency-cloud,new-beneficiary,post,beneficiary_name,,http://schema.org/Person
community_the-currency-cloud,new-beneficiary,post,destination_country_code,,http://schema.org/Country
coursmos_coursmos-com-v2,get-lessons-for-course-from-user-history,get,courseid,,http://schema.org/Course
coursmos_coursmos-com-v2,get-lessons-for-course-from-user-history,get,userid,,http://schema.org/Person
Datagram_products,price-availability-single-product,get,product_id,,http://schema.org/Product
Datagram_products,price-availability-single-product,get,store_id,,http://schema.org/Store
Datagram_products,price-availability-single-product,get,price,$.price,http://schema.org/PriceSpecification
Datagram_products,price-availability-single-product,get,available,$.available,http://schema.org/ItemAvailability
Datagram_products,price-availability-single-product,get,chainbrand,$.chainbrand,http://schema.org/Brand
Datagram_products,price-availability-single-product,get,image_url,$.image_url,http://schema.org/ImageObject
Datagram_products,price-availability-single-product,get,chain_id,$.chain_id,http://schema.org/Organization
Datagram_products,price-availability-single-product,get,name,$.name,http://schema.org/Product
dev132_cricket-live-scores,team-players,get,teamid,,http://schema.org/SportsTeam
dev132_cricket-live-scores,team-players,get,firstName,$.teamPlayers.players.[*].firstName,http://schema.org/Person
dev132_cricket-live-scores,team-players,get,fullName,$.teamPlayers.players.[*].fullName,http://schema.org/Person
dev132_cricket-live-scores,team-players,get,playerId,$.teamPlayers.players.[*].playerId,http://schema.org/Person
dev132_cricket-live-scores,team-players,get,lastName,$.teamPlayers.players.[*].lastName,http://schema.org/Person
doctorcrowe_twilio,make-a-call,post,From,,http://schema.org/ContactPoint
doctorcrowe_twilio,make-a-call,post,To,,http://schema.org/ContactPoint
emgeee_yiftee-sandbox,national-brands,get,image,$.image,http://schema.org/ImageObject
emgeee_yiftee-sandbox,national-brands,get,state,$.address.state,http://schema.org/State
emgeee_yiftee-sandbox,national-brands,get,city,$.address.city,http://schema.org/City
emgeee_yiftee-sandbox,national-brands,get,min_price,$.min_price,http://schema.org/PriceSpecification
emgeee_yiftee-sandbox,national-brands,get,id,$.id,http://schema.org/Brand
emgeee_yiftee-sandbox,national-brands,get,web,$.web,http://schema.org/WebSite
emgeee_yiftee-sandbox,national-brands,get,address1,$.address.address1,http://schema.org/PostalAddress
emgeee_yiftee-sandbox,national-brands,get,zipcode,$.address.zipcode,http://schema.org/PostalAddress
emgeee_yiftee-sandbox,national-brands,get,address2,$.address.address2,http://schema.org/PostalAddress
emgeee_yiftee-sandbox,national-brands,get,description,$.description,http://schema.org/Brand
emgeee_yiftee-sandbox,national-brands,get,logo,$.logo,http://schema.org/ImageObject
emgeee_yiftee-sandbox,national-brands,get,max_price,$.max_price,http://schema.org/PriceSpecification
emgeee_yiftee-sandbox,national-brands,get,name,$.name,http://schema.org/Brand
findery_findery,get-a-comment,get,note_id,,http://schema.org/Comment
findery_findery,get-a-comment,get,id,$.data.author.id,http://schema.org/Person
findery_findery,get-a-comment,get,link,$.data.author.link,http://schema.org/URL
findery_findery,get-a-comment,get,name,$.data.author.name,http://schema.org/Person
findery_findery,get-a-comment,get,urlRoot,$.data.author.avatar.urlRoot,http://schema.org/URL
findery_findery,get-a-comment,get,comment,$.data.comment,http://schema.org/Comment
fivefilters_full-text-rss,extract-article,post,url,,http://schema.org/URL
fivefilters_full-text-rss,extract-article,post,language,$.language,http://schema.org/Language
fivefilters_full-text-rss,extract-article,post,effective_url,$.effective_url,http://schema.org/URL
fivefilters_full-text-rss,extract-article,post,author,$.author,http://schema.org/Person
fivefilters_full-text-rss,extract-article,post,url,$.url,http://schema.org/URL
fivefilters_full-text-rss,extract-article,post,title,$.title,http://schema.org/Article
freeagent_freeagent,list-all-bank-transaction-explanations,get,bank_account,,http://schema.org/BankAccount
fullcontact_fullcontact-person,-v2-person,get,fullName,$.contactInfo.fullName,http://schema.org/Person
fullcontact_fullcontact-person,-v2-person,get,givenName,$.contactInfo.givenName,http://schema.org/Person
fullcontact_fullcontact-person,-v2-person,get,gender,$.demographics.gender,http://schema.org/Person
fullcontact_fullcontact-person,-v2-person,get,familyName,$.contactInfo.familyName,http://schema.org/Person
fullcontact_fullcontact-person,-v2-person,get,likelihood,$.likelihood,http://schema.org/Rating
fullcontact_fullcontact-person,-v2-person,get,url,$.photos.[*].url,http://schema.org/Photograph
fullcontact_fullcontact-person,-v2-person,get,url,$.socialProfiles.[*].url,http://schema.org/URL
fullcontact_fullcontact-person,-v2-person,get,name,$.organizations.[*].name,http://schema.org/Organization
fullcontact_fullcontact-person,-v2-person,get,url,$.contactInfo.websites.[*].url,http://schema.org/WebSite
heisenbug_seriea-live-scores,bet-stats,get,fromdate,,http://schema.org/DateTime
heisenbug_seriea-live-scores,bet-stats,get,team,,http://schema.org/SportsTeam
heisenbug_seriea-live-scores,bet-stats,get,todate,,http://schema.org/DateTime
hellosign_hellosign,add-member,post,name,$.team.name,http://schema.org/SportsTeam
hudelabs_qriusity,question,get,id,,http://schema.org/Question
hylander0_knowvent,reporting-eventsbydaterange,get,endDate,,http://schema.org/DateTime
hylander0_knowvent,reporting-eventsbydaterange,get,startDate,,http://schema.org/DateTime
hylander0_knowvent,reporting-eventsbydaterange,get,EventDtm,$.[*].EventDtm,http://schema.org/DateTime
hylander0_knowvent,reporting-eventsbydaterange,get,EventId,$.[*].EventId,http://schema.org/Event
ideas2it_onemusic,onemusic,get,artist,,http://schema.org/MusicGroup
ideas2it_onemusic,onemusic,get,title,,http://schema.org/MusicAlbum
ideas2it_onemusic,onemusic,get,year,$.[*].year,http://schema.org/Date
ideas2it_onemusic,onemusic,get,artist,$.[*].artist,http://schema.org/MusicGroup
ideas2it_onemusic,onemusic,get,title,$.[*].title,http://schema.org/MusicAlbum
ideas2it_onemusic,onemusic,get,url,$.[*].images.[*].url,http://schema.org/ImageObject
jamie8763_askquickly-search,askquickly,get,q,,http://schema.org/SearchAction
kaysush_ytgrabber-1,-app-get,get,vid,,http://schema.org/VideoObject
kaysush_ytgrabber-1,-app-get,get,url,$.link.[*].url,http://schema.org/URL
kotekino_metar,getfromicao,get,icaocode,,http://schema.org/Airport
kotekino_metar,getfromicao,get,region,$.area.region,http://schema.org/GeoShape
kotekino_metar,getfromicao,get,region,$.station_area.region,http://schema.org/GeoShape
kotekino_metar,getfromicao,get,country,$.area.country,http://schema.org/Country
kotekino_metar,getfromicao,get,administrative_level1,$.station_area.administrative_level1,http://schema.org/AdministrativeArea
kotekino_metar,getfromicao,get,administrative_level2,$.area.administrative_level2,http://schema.org/AdministrativeArea
kotekino_metar,getfromicao,get,country,$.station_area.country,http://schema.org/Country
kotekino_metar,getfromicao,get,administrative_level1,$.area.administrative_level1,http://schema.org/AdministrativeArea
loqate_address-verify-and-geocode,process-address,get,add1,,http://schema.org/PostalAddress
loqate_address-verify-and-geocode,process-address,get,admn,,http://schema.org/AdministrativeArea
loqate_address-verify-and-geocode,process-address,get,ctry,,http://schema.org/Country
loqate_address-verify-and-geocode,process-address,get,lcty,,http://schema.org/PostalAddress
loqate_address-verify-and-geocode,process-address,get,orgn,,http://schema.org/Organization
loqate_address-verify-and-geocode,process-address,get,pcde,,http://schema.org/PostalAddress
loqate_address-verify-and-geocode,process-address,get,tfre,,http://schema.org/PostalAddress
maciejgorny_reminders-and-events-nlp,detect-date-and-time,get,phrase,,http://schema.org/SearchAction
maciejgorny_reminders-and-events-nlp,detect-date-and-time,get,utcdate,$.utcdate,http://schema.org/DateTime
magneticone_api2cart,cart-plugin-list,get,store_id,,http://schema.org/Store
magneticone_api2cart,cart-plugin-list,get,store_key,,http://schema.org/Store
magneticone_api2cart,product-info,get,id,,http://schema.org/Product
magneticone_api2cart,product-info,get,store_key,,http://schema.org/Store
mailee_mailee-client-v2,add-a-contact-to-a-list,put,list,,http://schema.org/ItemList
mailee_mailee-client-v2,add-a-contact-to-a-list,put,id,,http://schema.org/Person
mailee_mailee-client-v2,add-a-contact-to-a-list,put,id,$.id,http://schema.org/ContactPoint
mailee_mailee-client-v2,add-a-contact-to-a-list,put,address,$.address,http://schema.org/PostalAddress
mailee_mailee-client-v2,add-a-contact-to-a-list,put,site,$.site,http://schema.org/WebSite
mailee_mailee-client-v2,add-a-contact-to-a-list,put,phone,$.phone,http://schema.org/ContactPoint
mailee_mailee-client-v2,add-a-contact-to-a-list,put,name,$.name,http://schema.org/ContactPoint
mailee_mailee-client-v2,add-a-contact-to-a-list,put,company,$.company,http://schema.org/Corporation
montanaflynn_geocode-location-lookup,address,get,address,,http://schema.org/PostalAddress
montanaflynn_geocode-location-lookup,address,get,city,$.city,http://schema.org/City
montanaflynn_geocode-location-lookup,address,get,country,$.country,http://schema.org/Country
montanaflynn_geocode-location-lookup,address,get,street,$.street,http://schema.org/PostalAddress
montanaflynn_geocode-location-lookup,address,get,zip,$.zip,http://schema.org/PostalAddress
montanaflynn_geocode-location-lookup,address,get,latitude,$.latitude,http://schema.org/GeoCoordinates
montanaflynn_geocode-location-lookup,address,get,longitude,$.longitude,http://schema.org/GeoCoordinates
montanaflynn_geocode-location-lookup,address,get,region,$.region,http://schema.org/AdministrativeArea
musixmatch-com_musixmatch,artist,get,artist_id,,http://schema.org/MusicGroup
musixmatch-com_musixmatch,artist,get,artist_id,$.artist_id,http://schema.org/MusicGroup
musixmatch-com_musixmatch,artist,get,artist_mbid,$.artist_mbid,http://schema.org/MusicGroup
musixmatch-com_musixmatch,artist,get,artist_name,$.artist_name,http://schema.org/MusicGroup
musixmatch-com_musixmatch,artist,get,artist_rating,$.artist_rating,http://schema.org/AggregateRating
musixmatch-com_musixmatch,artist,get,artist_country,$.artist_country,http://schema.org/Country
musixmatch-com_musixmatch,artist,get,artist_alias,$.artist_alias.[*],http://schema.org/MusicGroup
mytweetmark_homecook,search-product-by-item,get,productId,,http://schema.org/Product
mytweetmark_homecook,search-product-by-item,get,price,$.price,http://schema.org/PriceSpecification
mytweetmark_homecook,search-product-by-item,get,id,$.id,http://schema.org/Product
mytweetmark_homecook,search-product-by-item,get,quantity,$.quantity,http://schema.org/QuantitativeValue
mytweetmark_homecook,search-product-by-item,get,name,$.name,http://schema.org/Product
nmalisic_infobip-sms,single-textual-message,post,messageId,$.messages.[*].messageId,http://schema.org/Message
nuscit_ivle-lapi-1,myorganizer_events,get,EndDate,,http://schema.org/Date
nuscit_ivle-lapi-1,myorganizer_events,get,StartDate,,http://schema.org/Date
nuscit_ivle-lapi-1,myorganizer_events,get,ID,$.Data_Organizer_Events.ID,http://schema.org/EducationEvent
nuscit_ivle-lapi-1,myorganizer_events,get,Location,$.Data_Organizer_Events.Location,http://schema.org/Place
nuscit_ivle-lapi-1,myorganizer_events,get,Date,$.Data_Organizer_Events.Date,http://schema.org/DateTime
nuscit_ivle-lapi-1,myorganizer_events,get,Title,$.Data_Organizer_Events.Title,http://schema.org/EducationEvent
openaviationdata_aviation-weather,flight-path,get,coordintaes,,http://schema.org/GeoCoordinates
openaviationdata_aviation-weather,flight-path,get,width,,http://schema.org/Distance
openaviationdata_aviation-weather,flight-path,get,longitude,$.[*].longitude,http://schema.org/GeoCoordinates
openaviationdata_aviation-weather,flight-path,get,latitude,$.[*].latitude,http://schema.org/GeoCoordinates
oyagev_onehourtranslation,get-phrases-list-tm-,get,source_language,$.results.[*].source_language,http://schema.org/Language
paolostu_tabex-pdf-intelligence,api2-pdfextractoronline-com-tab2ex-api,post,lang,,http://schema.org/Language
paolostu_tabex-pdf-intelligence,api2-pdfextractoronline-com-tab2ex-api,post,pdfdownloadurl,,http://schema.org/URL
singring_srapi-1-0,getlatestlyrics,get,str,,http://schema.org/Date
singring_srapi-1-0,getlatestlyrics,get,str,$.query.str,http://schema.org/Date
slurplickcom_slurplick,get-visually-similar-products-personalized,post,customerid,,http://schema.org/Person
slurplickcom_slurplick,get-visually-similar-products-personalized,post,productid,,http://schema.org/Product
sportsop_soccer-sports-open-data,season-matches-for-a-team,get,league_slug,,http://schema.org/SportsOrganization
sportsop_soccer-sports-open-data,season-matches-for-a-team,get,team_identifier,,http://schema.org/SportsTeam
sportsop_soccer-sports-open-data,season-matches-for-a-team,get,home_team,$.data.rounds.[*].home_team,http://schema.org/SportsTeam
sportsop_soccer-sports-open-data,season-matches-for-a-team,get,match_slug,$.data.rounds.[*].match_slug,http://schema.org/SportsEvent
sportsop_soccer-sports-open-data,season-matches-for-a-team,get,name,$.data.rounds.[*].name,http://schema.org/SportsEvent
sportsop_soccer-sports-open-data,season-matches-for-a-team,get,start_date,$.data.rounds.[*].start_date,http://schema.org/DateTime
sportsop_soccer-sports-open-data,season-matches-for-a-team,get,away_team,$.data.rounds.[*].away_team,http://schema.org/SportsTeam
sportsop_soccer-sports-open-data,season-matches-for-a-team,get,end_date,$.data.rounds.[*].end_date,http://schema.org/DateTime
sportsop_soccer-sports-open-data,season-matches-for-a-team,get,date_match,$.data.rounds.[*].date_match,http://schema.org/DateTime
sportsop_soccer-sports-open-data,season-matches-for-a-team,get,round_slug,$.data.rounds.[*].round_slug,http://schema.org/SportsEvent
sportsop_soccer-sports-open-data,season-matches-for-a-team,get,identifier,$.data.rounds.[*].identifier,http://schema.org/SportsEvent
stevenslivnick_similarweb-v2,similar-websites-api,get,domain,,http://schema.org/WebSite
stevenslivnick_similarweb-v2,similar-websites-api,get,Score,$.SimilarSites.[*].Score,http://schema.org/Rating
stevenslivnick_similarweb-v2,similar-websites-api,get,Url,$.SimilarSites.[*].Url,http://schema.org/WebSite
tcia_the-cancer-imaging-archive,getpatientstudy,get,Collection,,http://schema.org/ItemList
tcia_the-cancer-imaging-archive,getpatientstudy,get,PatientID,,http://schema.org/Person
waynaut_wayfinder-test-endpoints,travelsolution,get,currency,,http://schema.org/PriceSpecification
waynaut_wayfinder-test-endpoints,travelsolution,get,id,,http://schema.org/TravelAction
waynaut_wayfinder-test-endpoints,trips,get,date,,http://schema.org/DateTime
waynaut_wayfinder-test-endpoints,trips,get,latd,,http://schema.org/GeoCoordinates
waynaut_wayfinder-test-endpoints,trips,get,lats,,http://schema.org/GeoCoordinates
waynaut_wayfinder-test-endpoints,trips,get,lond,,http://schema.org/GeoCoordinates
waynaut_wayfinder-test-endpoints,trips,get,lons,,http://schema.org/GeoCoordinates
webknox_search,image-search,get,imageUrl,$.images.[*].imageUrl,http://schema.org/ImageObject
webknox_search,image-search,get,licenseLink,$.images.[*].licenseLink,http://schema.org/URL
webknox_search,image-search,get,thumbnailUrl,$.images.[*].thumbnailUrl,http://schema.org/ImageObject
xavblog_lolwt,version,get,langue,,http://schema.org/Language
yacc_sensr-net,get-a-monthly-view-of-a-camera,get,epoch_time,,http://schema.org/DateTime
